LATITUDE,LONGITUDE,POSTCODE,SELLING_PRICE,AREA_SQM,AGE,PROX_CBD,PROX_CHILDCARE,PROX_ELDERLYCARE,PROX_URA_GROWTH_AREA,PROX_HAWKER_MARKET,PROX_KINDERGARTEN,PROX_MRT,PROX_PARK,PROX_PRIMARY_SCH,PROX_TOP_PRIMARY_SCH,PROX_SHOPPING_MALL,PROX_SUPERMARKET,PROX_BUS_STOP,NO_Of_UNITS,FAMILY_FRIENDLY,FREEHOLD,LEASEHOLD_99YR
1.386111,103.840413,787059,1025000,131,18,11.40271166,0.449726742,1.801551474,7.217914184,0.568556996,0.740707543,0.447026683,0.217225392,1.121108498,1.979596916,1.791144144,1.331487932,0.155284809,664,1,0,1
1.3393799,103.9507467,529890,907500,89,16,12.64719154,0.217033212,0.856089286,6.847262892,0.972944525,0.502330204,0.513519399,0.514634129,0.146063999,1.374868307,0.453793643,0.415107193,0.125360802,684,1,0,1
1.338994,103.95154,529891,860000,109,16,12.70376048,0.31253068,0.787804106,6.915683698,1.065846702,0.530039126,0.504308989,0.446414991,0.13301771,1.45973256,0.452036762,0.41711194,0.147203202,684,1,0,1
1.338522,103.950366,529892,920000,109,16,12.56403379,0.268001147,0.928552762,6.775033782,1.015849846,0.604748407,0.615566592,0.587061572,0.242263591,1.434296997,0.556907899,0.518582304,0.137781349,684,1,0,1
1.305793,103.784656,138684,990000,90,18,7.819701078,0.560066888,0.554545071,5.606544736,0.701109458,0.356264615,0.658129945,0.657520484,0.574689494,1.230438573,0.419659834,0.315651948,0.217151049,686,1,0,1
1.305406,103.783153,138685,995000,120,18,7.965946369,0.460621118,0.685053254,5.490561984,0.839059456,0.256523307,0.813419993,0.786347838,0.595746873,1.276649924,0.583220037,0.175491812,0.221512876,686,1,0,1
1.306132,103.78337,138686,1080000,90,18,7.967433223,0.512632614,0.608528257,5.466024443,0.764116694,0.339570981,0.779177915,0.707760496,0.656531517,1.194459153,0.566839521,0.250287829,0.18987976,686,1,0,1
1.305793,103.784656,138687,1350000,116,18,7.819701078,0.560066888,0.554545071,5.606544736,0.701109458,0.356264615,0.658129945,0.657520484,0.574689494,1.230438573,0.419659834,0.315651948,0.217151049,686,1,0,1
1.4287273,103.7853967,737783,545000,40,1,17.66665134,0.492111679,1.054914496,0.93611101,1.879343072,0.612384792,0.906890201,1.104481464,0.441938273,6.075944023,0.794911332,0.473596205,0.250554194,689,1,0,1
1.4285953,103.7853422,737784,628000,56,1,17.6558623,0.49467509,1.058055614,0.951426001,1.889047347,0.628072798,0.910952049,1.112267108,0.457112283,6.084567351,0.810189636,0.467749032,0.264882285,689,1,0,1
1.4283311,103.7852332,737786,600000,40,1,17.63428703,0.483780034,1.065031082,0.982128995,1.908722256,0.659493677,0.919839688,1.128363258,0.487611605,6.101905131,0.840831861,0.457482492,0.294023693,689,1,0,1
1.4280656,103.7851301,737788,547000,40,1,17.61233632,0.47110903,1.073507451,1.012939587,1.929154607,0.690910519,0.929061349,1.145606781,0.518310066,6.118741353,0.871599668,0.449897265,0.323315262,689,1,0,1
1.4275034,103.7850849,737793,720000,56,1,17.55783928,0.469580676,1.108866081,1.075376773,1.982100061,0.752535259,0.932499746,1.194484435,0.580794977,6.135902418,0.934058585,0.459314705,0.374796593,689,1,0,1
1.4275034,103.7850849,737794,599444,47,1,17.55783928,0.469580676,1.108866081,1.075376773,1.982100061,0.752535259,0.932499746,1.194484435,0.580794977,6.135902418,0.934058585,0.459314705,0.374796593,689,1,0,1
1.4275034,103.7850849,737795,540000,40,1,17.55783928,0.469580676,1.108866081,1.075376773,1.982100061,0.752535259,0.932499746,1.194484435,0.580794977,6.135902418,0.934058585,0.459314705,0.374796593,689,1,0,1
1.4275034,103.7850849,737796,615000,40,1,17.55783928,0.469580676,1.108866081,1.075376773,1.982100061,0.752535259,0.932499746,1.194484435,0.580794977,6.135902418,0.934058585,0.459314705,0.374796593,689,1,0,1
1.4275034,103.7850849,737797,555000,40,1,17.55783928,0.469580676,1.108866081,1.075376773,1.982100061,0.752535259,0.932499746,1.194484435,0.580794977,6.135902418,0.934058585,0.459314705,0.374796593,689,1,0,1
1.378176,103.746234,689048,920000,113,15,15.69871889,0.047350958,0.079716332,5.016558634,3.962911221,0.10927762,0.840402866,0.914060173,0.502205577,4.673537361,0.783788456,0.783788456,0.133336104,694,1,0,1
1.378499,103.746678,689049,888000,180,15,15.68584197,0.070145038,0.13505424,5.056791926,4.009695052,0.131761671,0.820875712,0.907142272,0.553626675,4.732920915,0.758437079,0.743551884,0.109045818,694,1,0,1
1.3787366,103.74738,689050,780000,89,15,15.64556179,0.110082255,0.217489003,5.091132391,4.055205738,0.175032857,0.8259432,0.879719406,0.634076687,4.804078596,0.755506289,0.661481334,0.028976723,694,1,0,1
1.3780745,103.7478181,689051,860000,112,15,15.56009992,0.108637526,0.256003947,5.023876583,3.997819629,0.150032845,0.913223998,0.791613033,0.678322732,4.781771122,0.841375808,0.635586702,0.098445876,694,1,0,1
1.345439,103.726108,648163,1276238,92,0,15.52945514,0.24603803,0.521005173,2.259740602,0.561193985,0.477132227,0.613690473,1.026467888,0.558018326,0.805234677,2.057948351,0.421825335,0.143478207,696,1,0,1
1.3496308,103.9271454,528685,2550000,409,1,11.13942915,0.272492766,0.626533153,5.167485029,1.88048149,0.536725687,1.299284854,1.16954787,1.304695136,1.878021393,1.889248137,1.027150353,0.088505961,696,0,0,1
1.3494212,103.9276005,528686,1168000,73,1,11.16262872,0.233010245,0.577399548,5.189212482,1.848306137,0.49186145,1.244101095,1.149070071,1.285936357,1.827725904,1.843975765,1.002875802,0.036693867,696,0,0,1
1.3494212,103.9276005,528688,947500,333,1,11.16262872,0.233010245,0.577399548,5.189212482,1.848306137,0.49186145,1.244101095,1.149070071,1.285936357,1.827725904,1.843975765,1.002875802,0.036693867,696,0,0,1
1.349433,103.927607,528690,935000,86,1,11.16403002,0.234075442,0.576570978,5.190627008,1.849471696,0.490851549,1.24377888,1.150430946,1.284486663,1.826975109,1.843005955,1.001471627,0.035781782,696,0,0,1
1.3496308,103.9271454,529782,1328000,351,1,11.13942915,0.272492766,0.626533153,5.167485029,1.88048149,0.536725687,1.299284854,1.16954787,1.304695136,1.878021393,1.889248137,1.027150353,0.088505961,696,0,0,1
1.3739539,103.765223,678946,1430000,141,15,13.85087724,0.260137351,0.690387229,5.198582983,4.011518061,0.583836715,0.504899778,0.31152906,0.464464786,6.004493469,0.677133241,0.677133241,0.254601935,696,1,0,0
1.373154,103.765727,678948,1330000,124,15,13.74803935,0.201318516,0.697530657,5.149637721,3.910149151,0.628998613,0.429116257,0.286552054,0.395177987,6.008023665,0.775372923,0.775372923,0.242852914,696,1,0,0
1.3725639,103.765302,678949,1250000,124,15,13.73395421,0.198689979,0.776252718,5.069236519,3.861919713,0.612983597,0.354117938,0.211294247,0.443659403,5.934498585,0.830696903,0.830696903,0.218504677,696,1,0,0
1.372422,103.764716,678950,1069000,112,15,13.76833144,0.225462903,0.835903606,5.022933868,3.867640524,0.635736706,0.331025872,0.147793239,0.510146499,5.870029917,0.838881922,0.838881922,0.195658636,696,1,0,0
1.3348359,103.7850975,589627,1720000,124,18,9.296840241,0.190894874,1.270871806,4.767946349,1.1339601,0.691526909,0.161039073,0.24134319,0.350663594,1.996050867,0.846298628,0.26107272,0.111652491,697,1,1,0
1.333898,103.785163,589628,1869000,124,18,9.228171597,0.294596493,1.214159602,4.772248282,1.190838776,0.646865596,0.240410668,0.345555535,0.307410301,1.89258111,0.911912726,0.351041856,0.192428092,697,1,1,0
1.333442,103.784324,589629,3690000,251,18,9.272932313,0.344828245,1.277551723,4.678248294,1.140809692,0.72504819,0.250526461,0.40431976,0.203000291,1.838632278,0.874148325,0.364392772,0.261859298,697,1,1,0
1.334078,103.783292,589630,1880000,271,18,9.407269578,0.291955077,1.410974747,4.564474516,1.00642627,0.727785183,0.18849361,0.380210516,0.148590465,1.911357672,0.743046004,0.286731977,0.22803336,697,1,1,0
1.334729,103.784429,589631,1268888,95,18,9.348892843,0.201946418,1.329480095,4.693146442,1.073852797,0.754906209,0.118603717,0.262701378,0.285951521,1.98157215,0.791296011,0.23181533,0.119801525,697,1,1,0
1.38602,103.742937,689675,1035000,141,11,16.55697689,0.189622861,0.920328822,5.86801424,4.716390851,0.308515323,0.156811642,0.702709228,0.893850322,5.165249415,0.258256125,0.258256125,0.117741103,699,0,0,1
1.385783,103.742455,689676,1050000,113,11,16.57821092,0.13278079,0.914010774,5.841305333,4.676417972,0.353026632,0.201435057,0.762351043,0.861147848,5.1150868,0.301411022,0.301411022,0.082314145,699,0,0,1
1.386074,103.742344,689677,1250000,146,11,16.6092625,0.151496575,0.948574049,5.873564655,4.704231983,0.373131049,0.220986662,0.7581293,0.892251886,5.136558827,0.322247355,0.322247355,0.115085589,699,0,0,1
1.3863859,103.74259,689680,1035000,114,11,16.61291484,0.195308027,0.971247481,5.90826101,4.744884286,0.359287,0.209224088,0.718379134,0.929199028,5.180274199,0.310149489,0.310149489,0.150113233,699,0,0,1
1.386538,103.742766,689681,1270000,137,11,16.61019622,0.220171916,0.980867834,5.925279057,4.766419416,0.348779218,0.201580292,0.693509988,0.918280303,5.204772885,0.301018957,0.301018957,0.169968663,699,0,0,1
1.3871849,103.743448,689683,950000,114,11,16.60443908,0.322999933,1.029692881,5.998200478,4.856388188,0.329168995,0.208479072,0.595577973,0.842730812,5.305296525,0.290621332,0.290621332,0.207301051,699,0,0,1
1.387353,103.743784,689684,935000,119,11,16.59028307,0.318116624,1.040295216,6.017764442,4.88492035,0.318116624,0.213694246,0.55397405,0.824580219,5.340580032,0.284593964,0.284593964,0.223235635,699,0,0,1
1.3863793,103.7440434,689685,1050000,115,11,16.49482184,0.219892881,0.928823069,5.910661218,4.790140235,0.219892881,0.10192834,0.576503461,0.912125257,5.263775704,0.179512257,0.179512257,0.119706474,699,0,0,1
1.386473,103.743384,689686,1035000,115,11,16.55522221,0.260193094,0.954624514,5.919085055,4.778626382,0.285410853,0.145476492,0.634952656,0.92179777,5.23402748,0.240048527,0.240048527,0.132020326,699,0,0,1
1.3424412,103.7177194,648316,1300000,129,3,16.23741291,0.294967373,0.36040746,2.922769583,0.628517938,0.38207904,0.38938377,0.28016148,0.436229336,0.436229336,1.370216148,0.693435638,0.196438039,712,0,0,1
1.343078,103.717887,648317,930000,81,3,16.24871905,0.223138192,0.418010871,2.931183155,0.614136542,0.401966829,0.341058766,0.342518846,0.363270946,0.363270946,1.406295073,0.669012524,0.215435677,712,0,0,1
1.343084,103.71786,648318,1357500,130,3,16.25173679,0.222630467,0.419671489,2.934217588,0.611108955,0.404798013,0.34359506,0.34386825,0.363594385,0.363594385,1.403593529,0.666101534,0.215847503,712,0,0,1
1.342794,103.718628,648320,1240000,112,3,16.16055339,0.264495365,0.366342952,2.842923297,0.702373733,0.317394312,0.283061126,0.301870844,0.377757239,0.377757239,1.477742724,0.755990257,0.190142619,712,0,0,1
1.3730398,103.9020003,534198,1430000,116,11,11.3744545,0.460464441,0.996513808,3.570081841,2.355045137,0.496078686,1.088591643,0.571437529,0.435457945,3.028125926,0.91734462,0.516925273,0.166974963,716,1,0,1
1.372767,103.901943,534199,950000,116,11,11.34499897,0.442014204,1.015870401,3.600432456,2.330416011,0.498438967,1.076216306,0.590699218,0.429610879,3.021703439,0.909241264,0.547397876,0.152222031,716,1,0,1
1.372536,103.901774,534201,1239440,167,11,11.31342002,0.414966734,1.024584551,3.626378056,2.299462632,0.48942966,1.053110251,0.59988451,0.413035968,3.003095382,0.889744505,0.578191696,0.130406619,716,1,0,1
1.37226,103.901499,534202,1130000,128,11,11.27167015,0.375870698,1.031542342,3.657715868,2.256308599,0.473905969,1.018065192,0.608561383,0.387712061,2.97302393,0.859272447,0.618359366,0.102962275,716,1,0,1
1.371876,103.901275,534203,950000,115,11,11.22231328,0.3404575,1.053420822,3.701071671,2.209777764,0.47308627,0.987963939,0.63339478,0.374903632,2.949374804,0.836402515,0.667426978,0.101264705,716,1,0,1
1.372271,103.901172,534204,1100000,116,11,11.25479584,0.341910077,1.010308171,3.657688253,2.22951322,0.441024244,0.982258852,0.589317999,0.351888612,2.93661462,0.822863391,0.632854501,0.067877314,716,1,0,1
1.372502,103.9009559,534205,918000,116,11,11.26534015,0.329836868,0.975744891,3.633071293,2.228460742,0.407840269,0.962815121,0.555392403,0.323375971,2.912106992,0.798662462,0.62175863,0.039285836,716,1,0,1
1.372731,103.900784,534206,857500,98,11,11.27818387,0.325243163,0.94403927,3.60859996,2.231422285,0.37957187,0.949040209,0.524041993,0.301211014,2.892739085,0.780204584,0.609995941,0.033345084,716,1,0,1
1.372947,103.901036,534207,960000,116,11,11.31277619,0.361716883,0.93954379,3.583357787,2.268284105,0.396470911,0.981664119,0.516671034,0.32808708,2.920762181,0.809566421,0.574778255,0.069828591,716,1,0,1
1.373218,103.901321,534208,950000,116,11,11.3545015,0.404688499,0.933826706,3.552093243,2.311983314,0.417938782,1.01964567,0.509015408,0.360835366,2.952727975,0.843787622,0.532662301,0.11349734,716,1,0,1
1.373444,103.901613,534209,965000,115,11,11.39227077,0.445638026,0.934460974,3.526064782,2.352871599,0.44432425,1.057490079,0.50933833,0.395783759,2.985658,0.878969491,0.494822068,0.154277396,716,1,0,1
1.3388541,103.9355413,478929,1030000,112,14,11.1669966,0.682524895,0.809560631,5.265821708,0.832605727,0.257490951,0.461381077,0.972061574,0.622868207,1.535627557,1.587445231,0.712123029,0.187750957,720,0,0,1
1.3385625,103.9358997,478930,1030000,114,14,11.1828762,0.646943362,0.816436645,5.287705881,0.786708671,0.223410632,0.480279861,1.013302694,0.598983802,1.537500758,1.545948346,0.666166336,0.220310238,720,0,0,1
1.3382478,103.9362151,478931,838000,102,14,11.19355628,0.611026603,0.783819508,5.304576518,0.740929728,0.193350153,0.498338756,1.031489516,0.574773532,1.531416326,1.503660377,0.62042906,0.254347757,720,0,0,1
1.337913,103.93652,478932,1200000,143,14,11.20226517,0.5748308,0.733827418,5.319867021,0.693983232,0.169988871,0.51875843,0.982613639,0.551433841,1.489236804,1.459897127,0.573618039,0.291080022,720,0,0,1
1.3376826,103.9352551,478927,1150000,114,15,11.06976437,0.55880344,0.698506693,5.181265412,0.733238342,0.140555041,0.376630956,0.952811674,0.489585264,1.492525317,1.472048378,0.614184693,0.155574401,720,0,0,1
1.337693,103.935242,478928,1160000,123,15,11.0691578,0.560218024,0.698113804,5.180427595,0.734986118,0.142242434,0.375604926,0.951184333,0.490528248,1.494005057,1.47359564,0.615949646,0.153861852,720,0,0,1
1.33769,103.9352581,478936,1270000,123,15,11.07048794,0.559544881,0.699285679,5.181913399,0.733762092,0.141140613,0.377203128,0.9530064,0.490444706,1.493237987,1.472726685,0.614688192,0.155677975,720,0,0,1
1.293,103.805671,148954,1515000,111,13,5.193667838,0.125990721,0.304606471,5.766525193,0.309109255,0.080752132,0.198135561,1.458894536,0.414415834,2.845400306,0.496493609,0.375103501,0.069064912,722,1,0,1
1.293043,103.80624,148955,1455000,110,13,5.132494096,0.173496546,0.350130631,5.70824754,0.371938191,0.097940302,0.191897062,1.46904666,0.37621377,2.803408946,0.511108785,0.429114593,0.093215419,722,1,0,1
1.2922726,103.8064612,148957,1450000,110,13,5.092139351,0.245231295,0.423941621,5.657322535,0.410125803,0.146096151,0.280253378,1.387088932,0.443619768,2.726071243,0.435063825,0.410952722,0.082723495,722,1,0,1
1.3729718,103.942569,518205,905000,85,0,14.15654404,0.411136937,1.517545374,5.724389493,3.040999755,0.23727113,0.742999888,0.185680081,0.391033361,1.871759386,0.803265489,0.540921371,0.092839659,724,0,0,1
1.3729487,103.9427276,518206,1220000,123,0,14.16740556,0.393607319,1.510371422,5.739777354,3.037166498,0.229249604,0.725367703,0.200368677,0.377053492,1.86281162,0.785480506,0.544415255,0.096037133,724,0,0,1
1.3728127,103.9443539,518210,1044000,82,0,14.28731102,0.214755733,1.397393502,5.89152593,3.014884582,0.214768949,0.544773875,0.369353629,0.252918456,1.789531851,0.603891892,0.556279379,0.131890019,724,0,0,1
1.3722074,103.9435759,518216,1360000,143,0,14.17831163,0.315115714,1.408039557,5.864869247,2.949886404,0.276165206,0.637121018,0.276271663,0.358751279,1.752519138,0.689847974,0.623264144,0.168749183,724,0,0,1
1.3730262,103.9438573,518209,1245000,123,4,14.26377377,0.267640591,1.457515564,5.833307329,3.039620109,0.183633777,0.599622674,0.321249802,0.270948443,1.828443122,0.660859204,0.558905079,0.083063741,724,0,0,1
1.372376,103.943896,518215,1409000,143,4,14.21699589,0.275470642,1.419249178,5.881129158,2.967390962,0.255820707,0.599397,0.312566251,0.321989895,1.75854968,0.653703239,0.605309032,0.153648591,724,0,0,1
1.293385,103.82792,248358,1680000,113,18,2.821322724,0.22881303,0.271628659,3.541251855,0.381750429,0.100160813,0.646461353,0.520581262,0.540747103,2.056682681,0.451176682,0.116213385,0.151445779,728,1,0,0
1.293814,103.8293172,248362,2552000,158,18,2.69658682,0.231610885,0.313042589,3.438548415,0.264660334,0.262680052,0.484415223,0.437002291,0.702038183,2.139983455,0.295530889,0.278788064,0.127644241,728,1,0,0
1.2931062,103.8294767,248364,1630000,113,18,2.649230642,0.241775028,0.242906838,3.379536135,0.208547139,0.241775028,0.489295688,0.36666509,0.691624483,2.06953228,0.283178628,0.283178586,0.191086989,728,1,0,0
1.293167,103.828573,248368,1305000,126,18,2.744869977,0.232468882,0.233838786,3.467111374,0.305166849,0.166974597,0.582353764,0.447286932,0.598400848,2.049372905,0.381181982,0.183035534,0.184392689,728,1,0,0
1.296124,103.867214,437431,1422500,130,18,2.214847681,0.978589897,0.856603625,2.623817812,0.862639037,1.176710835,0.688291464,0.843990169,1.423226871,1.750091892,0.771835245,0.835986534,0.159290983,737,0,0,1
1.295509,103.866919,437433,2200000,183,18,2.147450851,1.03872009,0.818727742,2.548591425,0.912001528,1.191263993,0.731803419,0.884839542,1.440737028,1.795714111,0.802562551,0.802562551,0.231441247,737,0,0,1
1.29597,103.8664469,437434,1719999,124,18,2.137158273,0.97237517,0.769876266,2.564706529,0.845531435,1.141578049,0.705721847,0.814684578,1.367573163,1.837145026,0.749980242,0.749980242,0.201029727,737,0,0,1
1.2972261,103.8672025,437436,2861666.5,208,18,2.29058429,0.859594365,0.877719649,2.727468834,0.753485816,1.08082438,0.684347627,0.744680521,1.351051982,1.733530436,0.654806925,0.84962364,0.038872841,737,0,0,1
1.3639742,103.8325629,575574,1215000,114,11,9.125791162,0.329575584,1.269584197,8.438161369,0.796950454,0.465011406,0.103650115,0.232501425,0.959637032,0.985434259,1.04406458,0.61083469,0.132476208,756,0,0,1
1.364003,103.831869,575575,1214000,130,11,9.146994414,0.306947984,1.326974233,8.501767592,0.867281999,0.517319162,0.131314499,0.279360095,1.018926684,1.052252369,1.037095119,0.669141825,0.2085734,756,0,0,1
1.364412,103.831056,575577,1195000,114,11,9.212947161,0.32943784,1.424241614,8.601404325,0.913837845,0.562453622,0.225831379,0.375225153,1.06905832,1.115615139,1.077861805,0.720655973,0.307054649,756,0,0,1
1.3649978,103.8307345,575578,1200000,114,11,9.284770862,0.393222955,1.494567784,8.66899681,0.84213966,0.56303243,0.297031299,0.419465923,1.068450716,1.126149019,1.143178785,0.723938766,0.29632642,756,0,0,1
1.377538,103.758132,689408,1380000,187,31,14.68730851,0.137848706,0.522938117,5.232544116,4.40703981,0.459966994,0.423079456,0.208060726,0.493051027,5.581244972,0.353025689,0.353025689,0.067074775,762,0,0,1
1.377107,103.758103,689426,1225000,180,31,14.65582443,0.101293403,0.547136927,5.186451722,4.364443311,0.492836238,0.451250578,0.165712262,0.536823365,5.549033446,0.390294532,0.390294532,0.105133572,762,0,0,1
1.376991,103.757889,689433,1320000,180,31,14.66365233,0.097639653,0.536155101,5.166295359,4.341099209,0.487745475,0.478169022,0.141920228,0.54184745,5.522359764,0.415670159,0.415670159,0.110235197,762,0,0,1
1.29036,103.804602,159957,1825000,140,18,5.262818449,0.385009065,0.443621052,5.79240514,0.370923691,0.323339893,0.511812647,1.163303076,0.725084235,2.744222396,0.213755456,0.184376242,0.116391227,775,1,1,0
1.289831,103.804225,159958,2105000,164,18,5.296821733,0.331345024,0.429065897,5.817133434,0.393057834,0.384341843,0.580892658,1.106402724,0.796936844,2.742512086,0.182441052,0.177535641,0.157718019,775,1,1,0
1.288403,103.804259,159959,1413888,115,18,5.275824913,0.174181965,0.335140251,5.773991213,0.234925138,0.335998107,0.730875231,0.948055072,0.935109039,2.648946716,0.111071074,0.111071074,0.140443794,775,1,1,0
1.28893,103.804496,159960,2220000,170,18,5.255411601,0.236624832,0.341673667,5.762529113,0.291996144,0.342609088,0.667583468,1.005066648,0.87098128,2.659917468,0.093842284,0.093842284,0.11549451,775,1,1,0
1.289449,103.80502,159961,2450000,193,18,5.203880363,0.308962669,0.337452693,5.720673209,0.354535942,0.331121829,0.598712934,1.062146826,0.794354511,2.646134344,0.103404323,0.103404323,0.103047216,775,1,1,0
1.359285,103.882647,545018,1091500,84,9,9.052137742,0.211875731,0.853333414,4.717059073,0.379930232,0.118045626,0.314576352,0.191288091,0.849657522,1.74165812,0.281759246,0.232809494,0.233800778,778,0,0,1
1.359071,103.883138,545020,1421500,132,9,9.051361769,0.19377684,0.810890069,4.68091669,0.324636978,0.152993135,0.27130286,0.234742085,0.791682795,1.789970973,0.230075707,0.189634402,0.230993859,778,0,0,1
1.359249,103.883518,545022,1120000,84,9,9.086078498,0.175951623,0.815916112,4.690412492,0.28293575,0.199574934,0.224636809,0.242157018,0.753782489,1.795635981,0.185434088,0.185434088,0.237116669,778,0,0,1
1.359437,103.883715,545023,1120000,84,9,9.113878654,0.152009227,0.829792921,4.705870043,0.263346018,0.220136798,0.196404937,0.241990834,0.736961922,1.790196933,0.162474641,0.162474641,0.208417826,778,0,0,1
1.360665,103.883613,545024,1295000,121,9,9.234854754,0.20840371,0.96450904,4.841312865,0.323451584,0.199371899,0.205684129,0.167749835,0.790812555,1.671853226,0.221621272,0.221621272,0.185916538,778,0,0,1
1.35957,103.883021,548189,1310000,114,9,9.097339875,0.229240806,0.867337797,4.737788679,0.341929676,0.143941132,0.266498753,0.180526597,0.815507349,1.735979215,0.240237309,0.240237309,0.275884462,778,0,0,1
1.359706,103.883223,548190,1400000,157,9,9.119951488,0.207914668,0.874217378,4.747250234,0.322636701,0.158297951,0.241582332,0.182310974,0.797369269,1.735232895,0.219436954,0.219436954,0.24923482,778,0,0,1
1.36,103.883357,548191,1358000,114,9,9.155800255,0.199662874,0.900838421,4.775628349,0.316987901,0.165162998,0.223411286,0.171184863,0.792064486,1.716125424,0.212104179,0.212104179,0.223993448,778,0,0,1
1.3603,103.883231,548192,1500000,131,9,9.181078461,0.224189767,0.936758473,4.811217369,0.342009364,0.150275202,0.238672927,0.141120059,0.815838359,1.680673615,0.237080426,0.237080426,0.230496554,778,0,0,1
1.360496,103.8834059,548193,1239000,114,9,9.208648522,0.216745987,0.952202196,4.828056309,0.333847449,0.172608499,0.222913526,0.150023344,0.805098179,1.673758001,0.229903168,0.229903168,0.209037109,778,0,0,1
1.34641,103.7232841,649411,1112500,104,7,15.85915066,0.128375339,0.544157353,2.577356117,0.648108885,0.296045454,0.37308639,0.875601062,0.230953886,0.487306253,2.094404422,0.288002214,0.110565631,841,0,0,1
1.3452404,103.7228714,649412,1225000,103,8,15.8443383,0.263479265,0.643557649,2.544350044,0.694995095,0.276348263,0.263488963,0.745134599,0.298271678,0.453088582,2.007245105,0.425422331,0.135331928,841,0,0,1
1.3458224,103.7230967,649413,1010000,86,8,15.84956143,0.194713542,0.593092814,2.558049256,0.670252766,0.280101828,0.31713135,0.811127052,0.259319158,0.467575337,2.052011866,0.356166805,0.147192055,841,0,0,1
1.4048648,103.9000696,828779,1007500,72,0,14.46675493,0.287456277,2.800723656,0.263586725,5.313271757,0.127210496,0.263586725,0.86127718,0.470705182,4.529986176,0.723396012,0.227849486,0.203748863,882,1,0,1
1.4047888,103.9002644,828780,1050000,97,0,14.4670612,0.291696004,2.795782455,0.243663732,5.311625445,0.115881964,0.243663732,0.854938335,0.476167236,4.536894449,0.703481481,0.208806558,0.185581816,882,1,0,1
1.4047888,103.9002644,828781,1120000,112,0,14.4670612,0.291696004,2.795782455,0.243663732,5.311625445,0.115881964,0.243663732,0.854938335,0.476167236,4.536894449,0.703481481,0.208806558,0.185581816,882,1,0,1
1.4047888,103.9002644,828782,1230000,72,0,14.4670612,0.291696004,2.795782455,0.243663732,5.311625445,0.115881964,0.243663732,0.854938335,0.476167236,4.536894449,0.703481481,0.208806558,0.185581816,882,1,0,1
1.4047888,103.9002644,828783,1180000,97,0,14.4670612,0.291696004,2.795782455,0.243663732,5.311625445,0.115881964,0.243663732,0.854938335,0.476167236,4.536894449,0.703481481,0.208806558,0.185581816,882,1,0,1
1.4056252,103.8994469,828784,860000,85,0,14.51939592,0.24638311,2.874705462,0.33311289,5.374348075,0.229979118,0.33311289,0.843858265,0.513583649,4.554325376,0.783738868,0.283780758,0.253013888,882,1,0,1
1.4047888,103.9002644,828786,1250000,105,0,14.4670612,0.291696004,2.795782455,0.243663732,5.311625445,0.115881964,0.243663732,0.854938335,0.476167236,4.536894449,0.703481481,0.208806558,0.185581816,882,1,0,1
1.4047888,103.9002644,828787,1190000,112,0,14.4670612,0.291696004,2.795782455,0.243663732,5.311625445,0.115881964,0.243663732,0.854938335,0.476167236,4.536894449,0.703481481,0.208806558,0.185581816,882,1,0,1
1.4047888,103.9002644,828830,980000,85,0,14.4670612,0.291696004,2.795782455,0.243663732,5.311625445,0.115881964,0.243663732,0.854938335,0.476167236,4.536894449,0.703481481,0.208806558,0.185581816,882,1,0,1
1.4053061,103.9004865,828831,1180000,97,0,14.52953522,0.314896849,2.85643488,0.214539508,5.373778139,0.174124049,0.214539508,0.79418077,0.522300975,4.597177586,0.6708796,0.176415631,0.150207776,882,1,0,1
1.4047888,103.9002644,828833,1119000,97,0,14.4670612,0.291696004,2.795782455,0.243663732,5.311625445,0.115881964,0.243663732,0.854938335,0.476167236,4.536894449,0.703481481,0.208806558,0.185581816,882,1,0,1
1.311673,103.939013,469987,1600000,122,11,10.21895089,0.324996359,1.072481494,5.168640808,0.677835129,0.275890864,0.286419908,0.66949322,0.968247487,0.968247487,1.485663069,1.423567396,0.350645631,906,1,0,1
1.311351,103.9385999,469988,2285000,145,11,10.16437251,0.380564342,1.098542902,5.128167138,0.620291617,0.322086911,0.344305853,0.682116353,1.026332549,1.026332549,1.523139403,1.468371578,0.369951142,906,1,0,1
1.311782,103.939362,469986,1570000,125,12,10.25963005,0.294693091,1.069949951,5.205485636,0.713708902,0.259017551,0.247103923,0.678056205,0.93141793,0.93141793,1.473153801,1.404287464,0.350901646,906,1,0,1
1.311155,103.9396639,469990,1690000,181,12,10.2710052,0.34573614,1.145885801,5.248484272,0.692597213,0.328745694,0.268419708,0.755006394,0.957072038,0.957072038,1.543159313,1.467452015,0.426464214,906,1,0,1
1.311316,103.940095,469991,2000000,145,12,10.32211429,0.316580627,1.142676067,5.293398587,0.741411766,0.31751537,0.225273587,0.765700547,0.911732727,0.911732727,1.527222545,1.443395595,0.398294303,906,1,0,1
1.311646,103.940268,469992,1650000,115,12,10.35133169,0.277327132,1.114255532,5.307427272,0.77912516,0.287040307,0.184177845,0.747236745,0.871551013,0.871551013,1.491891136,1.404861746,0.359130729,906,1,0,1
1.31198,103.940282,469993,1519952,115,12,10.36388448,0.240445146,1.079966732,5.304132223,0.803965452,0.252491659,0.154224938,0.719035166,0.843217276,0.843217276,1.455040552,1.367852267,0.322233179,906,1,0,1
